IRC,FULLBRANDNAME,GenericCode,LicenseOwnerCompanyName,LicenseOwnerCompanyNationalId,PackageCount,GTIN,ErxCode,Action
8115605765046641,"DARZALEX INJECTION, SOLUTION, CONCENTRATE PARENTERAL 20 mg/1mL 20 mL",52628,کی بی سی,10861220664,1,08699593760037,68505,
7090767726567453,"DARZALEX INJECTION, SOLUTION, CONCENTRATE PARENTERAL 20 mg/1mL 20 mL",52628,آسمان داروی پارس,10104002768,1,08699593760037,68505,
4192813377847849,"ZOSTAVAX INJECTION, POWDER, FOR SUSPENSION PARENTERAL 19400 [PFU]/0.65mL",52630,بهستان دارو,10102165778,1,06260505697080,69558,
1105921378491472,"VINB SPAL INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,هیراد فارمد,10320822665,1,08904248701403,72241,
1134116242194361,"CYTOBLASTIN INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,دارویی بهین پاد,10103018344,1,08901117220010,70952,
5311981931914646,"CYTOBLASTIN INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,پاد جندی شاپور,14007492734,1,08901117220010,70952,
9218956650825865,"VINKO INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,هیات امنای صرفه جویی ارزی در معالجه بیماران,14002882060,1,08699828690085,70953,
1794945484113820,"VINKO INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,یارا طب خاورمیانه,10103242005,1,08699828690085,70953,
2115684745416445,"VINB SPAL-L INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,هیراد فارمد,10320822665,1,08904248700956,73547,
7629665265383050,"VINBLASTIN SULPHATE INJECTION, SOLUTION PARENTERAL 1 mg/1mL 10 mL",52631,دارو درمان پارمیدا,14006458696,1,06269765400331,68507,
4151255410231704,ACETAMINOPHEN/OXYCODONE TABLET ORAL 325 mg/5 mg,52632,سبحان دارو,10102402553,30,06260538401326,68785,New
6244554124283638,OXYCODONE-P TABLET ORAL 325 mg/5 mg,52632,سبحان دارو,10102402553,30,06260538401319,72842,
3012197653409523,ACETAMINOPHEN/ OXYCODONE HYDROCHLORIDE TABLET ORAL 325 mg/5 mg,52632,تولید مواد اولیه داروپخش,10101725603,100,06260877200468,68785,
3022586373203617,ACETAMINOPHEN/OXYCODONE TABLET ORAL 325 mg/5 mg,52632,مهبان دارو,10861333347,30,06260623800966,68785,
3899481398945473,LENITON PLUS TABLET ORAL 325 mg/5 mg,52632,دارویی البرز فارمد,10102325071,30,06261346600093,70416,
3063837336183536,OXYNOPHEN TABLET ORAL 325 mg/5 mg,52632,مهبان دارو,10861333347,30,06260623801406,70417,
8289889140087602,OXOCET TABLET ORAL 325 mg/5 mg,52632,کیش مدیفارم,10861529740,24,06260509303888,72668,
3602994865452512,FAROXYPHEN TABLET ORAL 325 mg/5 mg,52632,داروسازی فاران شیمی,10820019485,30,06265030100906,69559,
4332498631796066,ACETAMINOPHEN/OXYCODONE TABLET ORAL 325 mg/10 mg,52633,مهبان دارو,10861333347,30,06260623800973,68786,
2793786663051664,LENITON PLUS TABLET ORAL 325 mg/10 mg,52633,دارویی البرز فارمد,10102325071,30,06261346600109,70418,
4329064041217753,FAROXYPHEN TABLET ORAL 325 mg/10 mg,52633,داروسازی فاران شیمی,10820019485,30,06265030100913,69560,
9138414789537299,OXYNOPHEN TABLET ORAL 325 mg/10 mg,52633,مهبان دارو,10861333347,30,06260623801413,70419,
5806408175834170,OXOCET TABLET ORAL 325 mg/10 mg,52633,کیش مدیفارم,10861529740,24,06260509303871,72669,
6275189687566225,"ENTOCORT CIR CAPSULE, EXTENDED RELEASE ORAL 3 mg",52635,راسن درمان,10102162513,50,07640129622009,69561,
9704394338228024,"USENIDE CAPSULE, EXTENDED RELEASE ORAL 3 mg",52635,دارو سازی آنوشا,10101666207,60,06260713902303,71277,
6490364024329333,TYLEMIX CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,داروسازی پارس حیان,10100927130,30,06260147725523,72240,New
4921445866244508,FLUSIP C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,درمان یاب دارو,10103792295,20,06260595805679,74066,New
3064563823615807,PARATEL FLU CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,البرز دارو,10861412626,20,06260152400583,74067,New
5349764882020200,PANNADIN-C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,نیک آسا فارمد,14007542840,30,06269410400228,69563,
4070232469171937,TYLEMIX CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,داروسازی پارس حیان,10100927130,30,06260147709622,72240,
2275102688469440,PANAGRIP-C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,داروسازی فاتک شیمی پارس,10103589700,20,06260781800969,69176,
4801002593230916,CORIZAN VITAMIN C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,داروسازی دکتر عبیدی,10100621228,20,06260154676566,69562,
1480018374158959,GRIPECUT PLUS CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,داروسازی آنی درمان,14004516556,20,06269720401144,71349,
4558885764845366,MEGAFEN COMPOUND CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,52636,کیش مدیفارم,10861529740,24,06260509303628,71945,
2723756236331816,"BUDECORT AEROSOL, METERED RESPIRATORY 200 ug/1{dose} 200 {dose}",52637,بهستان دارو,10102165778,1,06260505602978,68510,New
4227952895611447,"BUDESONIDE AEROSOL, METERED RESPIRATORY 200 ug/1{dose} 200 {dose}",52637,داروسازی جابرابن حیان,10100339921,1,06260155762732,68509,
5858468651427233,"BUDENA AEROSOL, METERED RESPIRATORY 200 ug/1{dose} 200 {dose}",52637,کی بی سی,10861220664,1,06260768600049,68511,
2098134658291209,"BUDECORT AEROSOL, METERED RESPIRATORY 200 ug/1{dose} 200 {dose}",52637,کوشان فارمد,10103569107,1,08901117021112,68510,
4648405932509912,"BUDIAIR AEROSOL, METERED RESPIRATORY 200 ug/1{dose} 200 {dose}",52637,درمان یاب دارو,10103792295,1,06260718500023,68512,
9721516855297078,"BUDESONIDE AEROSOL, METERED RESPIRATORY 100 ug/1{dose} 200 {dose}",52638,داروسازی جابرابن حیان,10100339921,1,06260155762718,68513,
8435674495180196,ICLUSIG TABLET ORAL 45 mg,52639,آسمان داروی پارس,10104002768,30,04150088102991,68514,New
1155548768756926,ICLUSIG TABLET ORAL 45 mg,52639,کی بی سی,10861220664,30,04150088102991,68514,
8052784569122021,ICLUSIG TABLET ORAL 45 mg,52639,کی بی سی,10861220664,30,06260622501529,68514,
7986042838849658,ICLUSIG TABLET ORAL 45 mg,52639,کی بی سی,10861220664,30,04150088102991,68514,
3895027047496504,PONAXEN TABLET ORAL 45 mg,52639,بازرگانی سها کیش,10861533808,30,06262116400974,73378,
8536900316144126,PONAXEN TABLET ORAL 45 mg,52639,یارا طب خاورمیانه,10103242005,30,06267325501818,73378,
4782223392928335,"ROTARIX POWDER, FOR SUSPENSION ORAL 1.5 mL",52640,کوبل دارو,10102363667,10,06260517303009,68864,
4076321550778126,"ROTARIX POWDER, FOR SUSPENSION ORAL 1.5 mL",52640,کوبل دارو,10102363667,1,06260517302996,68864,
1000577812155786,RESOCHIN TABLET ORAL 250 mg,52654,شفا یاب گستر,10102209863,30,08964001566724,70736,
8574909998241167,RIBABIOVIR TABLET ORAL 600 mg,52656,باختر  بیوشیمی,10660031275,30,06260483543218,69564,
7074789744315511,BETAMETHASONE-HANNAN CREAM TOPICAL 0.1% 100 g,52657,داروسازی حنان بروجن,10340034900,1,06260597600623,60207,
3381182813210869,HYDROCORTISONE-HANNAN OINTMENT TOPICAL 1% 100 g,52658,داروسازی حنان بروجن,10340034900,1,06260597600630,60239,
7451116323748998,BETAMETHASONE-HANNAN OINTMENT TOPICAL 0.1% 100 g,52659,داروسازی حنان بروجن,10340034900,1,06260597600616,60259,
9473353840868030,PENTAGLOBIN INJECTION PARENTERAL 50 mg/1mL 10 mL,52660,درمان آرا,10102028075,1,04036124007676,70813,
5542700239420794,BDFAVI TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,50,08903858004843,70420,
9941590850796371,FAVIVIR TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,100,08908008712944,70422,
9877480726573848,FAVIPIRAVIR TABLET ORAL 200 mg,52661,داروسازی سبحان انکولوژی,10102350203,40,06260607801002,68518,
6303128039903970,FAVCOVIR TABLET ORAL 200 mg,52661,سلامت اندیشان راتا,14006911845,40,08699717090606,70421,
1669289062898399,FAVIVIR TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,10,06267325501627,70422,
9955034279005110,BDFAVI TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,50,08903858004843,70420,
2214245737518466,FAVIVIR TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,34,06267325501627,70422,
6367990973476405,FAVIVIR TABLET ORAL 200 mg,52661,یارا طب خاورمیانه,10103242005,10,06267325501627,70422,
1391287862317153,FAVIPIRAVIR TABLET ORAL 200 mg,52661,اکتوورکو,10100594148,60,06260574302496,68518,
6702587333083354,FAVIPIRAVIR TABLET ORAL 200 mg,52661,داروسازی سبحان انکولوژی,10102350203,100,06260607800920,68518,
1788848599731046,FAVIPIRAVIR TABLET ORAL 200 mg,52661,مهبان دارو,10861333347,30,06260623801611,68518,
9092563964722579,CYTOVEX TABLET ORAL 200 mg,52661,داروسازی دکتر عبیدی,10100621228,40,06260154608765,69565,
5480582881829754,FAVIPIRAVIR TABLET ORAL 200 mg,52661,اکتوورکو,10100594148,40,06260574302601,68518,
1652780485888843,FAVIPIRAVIR TABLET ORAL 200 mg,52661,باختر  بیوشیمی,10660031275,60,06260483501119,68518,
1299430685152328,FAVIPIRAVIR TABLET ORAL 200 mg,52661,داروسازی تولید دارو,10102901102,60,06260803002579,68518,
3613041328851722,PAINOVIL TABLET ORAL 500 mg/200 mg,52662,داروسازی آنی درمان,14004516556,30,06269720402783,71350,New
3098431525749351,ACETAMINOPHEN/IBUPROFEN TABLET ORAL 500 mg/200 mg,52662,رویان دارو,10480096022,30,06260595304912,74073,New
2538934791332346,TYLOTEK TABLET ORAL 500 mg/200 mg,52662,داروسازی فاتک شیمی پارس,10103589700,30,06260781800938,69882,
5440021986009809,GRIPVEX DUAL ACTION TABLET ORAL 500 mg/200 mg,52662,هلث پارسیان,10104026473,30,06265875500114,72819,
6104288840568137,FORIMO PLUS TABLET ORAL 500 mg/200 mg,52662,کیمیا آرا هرم,10103279782,30,06260728400573,69880,
7769163735869378,PAINOVIL TABLET ORAL 500 mg/200 mg,52662,اهران تجارت,10101452926,30,06260762000005,71350,
6886615971523266,FORIMO PLUS TABLET ORAL 500 mg/200 mg,52662,کیمیا آرا هرم,10103279782,20,06260728400450,69880,
2558054812436174,MERIDOS TABLET ORAL 500 mg/200 mg,52662,پارسینه دیان طب,10320771071,20,06261212600011,69881,
2055578148401674,MERIDOS TABLET ORAL 500 mg/200 mg,52662,پارسینه دیان طب,10320771071,20,06261212600165,69881,
9116369237429514,RAPID RELIEF TABLET ORAL 500 mg/200 mg,52662,ایده دارو طب,10103574320,10,06263429000424,71812,
9490826056009719,"IPRANASAL SPRAY, METERED NASAL 21 ug/1{Puff} 25 mL",52663,ایده دارو طب,10103574320,1,06263429000486,69566,New
7024307799596732,"IPRANASAL SPRAY, METERED NASAL 21 ug/1{Puff} 25 mL",52663,ایده دارو طب,10103574320,1,06263429000165,69566,
1273627814081049,"IPRATROPIUM BROMIDE SPRAY, METERED NASAL 21 ug/1{Puff} 25 mL",52663,داروسازی جابرابن حیان,10100339921,1,06260155700833,68519,
6295841155494892,LITO KHARAZMI GUAIFEX SYRUP ORAL 100 mg/5mL 120 mL,52664,داروسازی خوارزمی,10100378232,1,06260160250910,69154,
1157868910804128,NORIZ MUCO SYRUP ORAL 125 mg/50 mg/2.5 mg/5mL 60 mL,52665,داروسازی خوارزمی,10100378232,1,06260160203466,69567,New
2405963836651356,ACETAMINOPHEN/GUAIFENSINE/PHENYLEPHRINE SYRUP ORAL 125 mg/50 mg/2.5 mg/5mL 60 mL,52665,داروسازی خوارزمی,10100378232,1,06260160253539,68520,
6022310230937095,NORIZ MUCO SYRUP ORAL 125 mg/50 mg/2.5 mg/5mL 60 mL,52665,داروسازی خوارزمی,10100378232,1,06260160251085,69567,
6670233513101755,"DEPOSTIVA INJECTION, SUSPENSION, EXTENDED RELEASE INTRA-ARTICULAR 32 mg",52666,نانو دارو پژوهان پردیس,10320604437,1,06262824900308,71756,
1453407033787365,EUPHOGEL (FOR MEN) GEL TOPICAL 1% 20 g,52667,پارس دارو,10100336986,1,06260113701179,69568,
7787322526767123,EUPHOGEL (FOR WOMEN) GEL TOPICAL 1% 20 g,52667,پارس دارو,10100336986,1,06260113700905,69569,
6870563827189294,RINOTUS D SYRUP ORAL 2 mg/15 mg/5 mg/5mL 120 mL,52668,داروسازی تولید دارو,10102901102,1,06260803001886,69570,
5984781912161537,DESOQUEL OINTMENT TOPICAL 0.05% 15 g,52670,پارس دارو,10100336986,1,06260113702367,73461,
2162576932475909,JANUNIDE OINTMENT TOPICAL 0.05% 15 g,52670,ژرف اندیشان نوید سلامت,14004409427,1,06263527200061,69571,
5989566644162990,JANUNIDE GEL TOPICAL 0.05% 15 g,52671,ژرف اندیشان نوید سلامت,14004409427,1,06263527200085,69883,
6312662120936405,"MEZINOX-IH TABLET, EXTENDED RELEASE ORAL 1200 mg",52672,ایران هورمون,10100387260,30,06260155201903,69572,
1645011617829069,"INTESA TABLET, EXTENDED RELEASE ORAL 1200 mg",52672,دارو سازی آنوشا,10101666207,30,06260713902327,71178,
8584462961251460,"MESALOVER TABLET, EXTENDED RELEASE ORAL 1200 mg",52672,اکتوورکو,10100594148,30,06260574304155,73431,
5217365827321016,"INTESA TABLET, EXTENDED RELEASE ORAL 1200 mg",52672,دارو سازی آنوشا,10101666207,100,06260713902310,71178,
9643204728818896,DOMTIDON SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,رازان فارمد ایرانیان,10103932841,1,06263952700815,69573,New
2849061371692951,DOMPERIGAN SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,دارو افشان شایگان,14004361528,1,06269224300295,71420,
7466326768529279,DOMPERIDONE SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,سینا پیشگام دارو نوین,10320470145,1,06268055702865,69158,
8430036837937948,DOMPERIDONE SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,نفس زیست فارمد,14008567133,1,06269863500131,69158,
5331811758176320,DOMTIDON SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,رازان فارمد ایرانیان,10103932841,1,06263952700211,69573,
6909507758571684,MOTILENA SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,نونا دارو پارس,14007637715,1,06269825600015,69574,
7234150682992989,MOTILENA SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,نونا دارو پارس,14007637715,1,06269825600039,69574,
9856372416695955,OPRIO SUSPENSION ORAL 1 mg/1 mL 120 mL,52673,داروسازی تهران شیمی,10100348754,1,06260136601159,73465,
7478234452232409,PSYCHOCALM SOLUTION ORAL 25 mg/5mL 125 mL,52674,اوکسین داروی وشت,14003230804,1,06263074000374,69575,
9228673282927123,PSYCHOCALM SOLUTION ORAL 25 mg/5mL 125 mL,52674,اوکسین داروی وشت,14003230804,1,06263074000220,69575,
6259244747468382,"MAXOPRAZOLE GRANULE, DELAYED RELEASE ORAL 2.5 mg",52675,داروسازی سامی ساز,10380252460,28,06260482603111,74078,New
1879389972274462,"KIDZIUM GRANULE, DELAYED RELEASE ORAL 2.5 mg",52675,نوآوری های دارویی رایا,10320729758,30,06268595000254,68921,
1191529926637476,AC CURE MLE GEL TOPICAL 0.1 %/2.5 % 15 g,52676,پارس بهروزان جم,10103128763,1,06262619500379,69576,
8020796573404927,ENTECAVIR TABLET ORAL 0.5 mg,52677,صنعت دارویی شاری,14004444950,60,06263352600340,68937,
2785835999100892,"HISTAPEARL CAPSULE, LIQUID FILLED ORAL 4 mg/10 mg",52681,داروسازی زهراوی,10102328820,50,06260155980457,68938,
2486010063186903,"DIASKIN TEST INJECTION, SOLUTION INTRADERMAL 3 mL",52684,بیوسان فارمد,10320825770,1,06262776200181,70945,
5396831562233963,DELTA BURN OINTMENT TOPICAL 0.44 g/20.625 g/10 g/100 g 30 g,52685,دلتا دارو,10103856890,1,06260721802251,69577,
6800467956729206,DELTA BURN OINTMENT TOPICAL 0.44 g/20.625 g/10 g/100 g 60 g,52686,دلتا دارو,10103856890,1,06260721802268,69124,
5884105341821764,DELTA BURN OINTMENT TOPICAL 0.44 g/20.625 g/10 g/100 g 60 g,52686,دلتا دارو,10103856890,1,06260721802268,69124,
6029418216196742,OXANDROLONE TABLET ORAL 10 mg,52688,داروسازی ابوریحان,10100402567,30,06260164604214,68984,
5442368931951022,OXABONE TABLET ORAL 10 mg,52688,داروسازی ابوریحان,10100402567,30,06260164697759,69578,
4567236491636101,"EXIRAL INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,داروسازی اکسیر,10100999659,1,06260153015106,68998,
3422789036564270,"RAMDASVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,یارا طب خاورمیانه,10103242005,1,08904095431669,70922,
2047344244647798,"REMVIRA INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,سه دال نانو,10861596641,1,06262636700219,69179,
7578585384201239,"REMSYD INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,اریکه تجارت ویستا,14003844678,1,08906045921046,70424,
4980838331386418,"BDREM INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,کی بی سی,10861220664,1,08903858004829,70423,
9381200553470574,"BDREM INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,یارا طب خاورمیانه,10103242005,1,08903858004829,70423,
8081404536823142,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,کارخانجات دارو پخش,10101823437,1,06260132436588,68985,
8474527594478716,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,اکتوورکو,10100594148,1,06260574302502,68985,
4721075948725396,"BDREM INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,داروسازی سبحان انکولوژی,10102350203,1,08903858004829,70423,
9988891033738460,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,روناک,10102401208,1,06260624101680,68985,
6185045929366449,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,سینا پیشگام دارو نوین,10320470145,1,08904095400078,68985,
3087857396619047,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,یارا طب خاورمیانه,10103242005,1,08904095432079,68985,
3520649659097488,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,پویش دارو گستر برتر فارس,10530509337,1,08904095431669,68985,
7251452447979525,"REMDESIVIR KDF INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,کار دارو فرآیند,14006414808,1,06260031100016,68985,
4630068863069789,"DESREM INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,یارا طب خاورمیانه,10103242005,1,06267325501665,70921,
2660242413655250,"REMDESIVIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 mg",52689,داروسازی سبحان انکولوژی,10102350203,1,06260607800838,68985,
9365594631918642,BENETRA INJECTION PARENTERAL 25 mg/1mL 4 mL,52690,داروسازی سبحان انکولوژی,10102350203,1,06260607800739,69884,
9599761120507448,"PAGLIMET TABLET, EXTENDED RELEASE ORAL 5 mg/1000 mg",52691,زیست اروند فارمد,10860384628,30,06262849300633,69579,
3824642342362352,"PAGLIMET TABLET, EXTENDED RELEASE ORAL 12.5 mg/1000 mg",52692,زیست اروند فارمد,10860384628,30,06262849300619,69580,
3714918884302272,"APYDAN EXTENT TABLET, EXTENDED RELEASE ORAL 150 mg",52693,داروئی ارایشی وبهداشتی مینو,10102344008,100,06260764911927,69581,
2002473270232967,"APYDAN EXTENT TABLET, EXTENDED RELEASE ORAL 300 mg",52694,داروئی ارایشی وبهداشتی مینو,10102344008,100,06260764911910,69582,
7063643563202632,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,1,03664798026269,69019,
6719418354996287,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,10,03664798003383,69019,
4200775264779829,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,رستا ایمن دارو,10320831975,1,03664798031669,69019,
7914757351857625,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,1,03664798003390,69019,
8193058748006944,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,1,03664798003390,69019,
9439977450345550,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,10,03664798003383,69019,
7461232897396686,TERATECT INJECTION PARENTERAL 1 {dose},52695,دارو درمان آرنگ,14004333701,1,06263544200334,71273,
5224321452531310,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,بازرگانی سها کیش,10861533808,1,03664798003383,69019,
3390631398799494,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,سانوفی آونتیس گروپ,10100187480,1,03664798003390,69019,
6855118935729760,INFLUVAC TETRA VACCINE INJECTION PARENTERAL 1 {dose},52695,بهستان دارو,10102165778,1,06260505697639,69031,
2291146270610721,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,روژین دارو,10103569962,1,03664798026269,69019,
2032291223398008,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,رایان دارو ایرانیان,10320461935,1,08699625960541,69019,
6413803745235346,SKYCELLFLU QUADRIVALENT INJECTION PARENTERAL 1 {dose},52695,رستا ژن دارو,14003836734,1,06263131900142,69583,
7137043067021695,INFLUVAC TETRA VACCINE INJECTION PARENTERAL 1 {dose},52695,کی بی سی,10861220664,1,06260622501512,69031,
1886382829905145,INACTIVATED INFLUENZA VACCINE INJECTION PARENTERAL 1 {dose},52695,دارو درمان آرنگ,14004333701,1,06263544200334,69026,
6557460662107567,INFLUENZA VACCINE OUR VAXIGRIP INJECTION PARENTERAL 1 {dose},52695,دارو درمان آرنگ,14004333701,1,06263544200334,69026,
6714219912336352,ULTRIX QUADRI INJECTION PARENTERAL 1 {dose},52695,رستا ژن دارو,14003836734,1,06263131900173,69584,
3431629763201457,ULTRIX QUADRI INJECTION PARENTERAL 1 {dose},52695,اوزان,10100509215,1,06263131900173,69584,
8194922024368199,INFLUVAC S TETRA INJECTION PARENTERAL 1 {dose},52695,کی بی سی,10861220664,1,07680004850189,70816,
9348400457843441,FLUZONE INJECTION PARENTERAL 1 {dose},52695,کی بی سی,10861220664,1,00349281420504,70815,
9974648826673451,AFLURIA INJECTION PARENTERAL 1 {dose},52695,بانیان پیک دارویی صبح,14004992248,10,04150162319833,70814,
2971816114437635,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,سانوفی آونتیس گروپ,10100187480,10,03664798003383,69019,
5081056136656452,GC FLU QUADRIVALENT VACCINE INJECTION PARENTERAL 1 {dose},52695,اهران تجارت,10101452926,1,08806436051324,69029,
3261098120215073,VAXIGRIP TETRA INJECTION PARENTERAL 1 {dose},52695,سانوفی آونتیس گروپ,10100187480,1,03664798026269,69019,
5224712663273474,GC FLU QUADRIVALENT VACCINE INJECTION PARENTERAL 1 {dose},52695,اهران تجارت,10101452926,1,08806436051317,69029,
8886708235429032,INFLUVAC TETRA VACCINE INJECTION PARENTERAL 1 {dose},52695,بازرگانی سها کیش,10861533808,1,03664798003383,69031,
3489020290959814,"DIMACT TABLET, CHEWABLE ORAL 125 mg",52696,سبحان دارو,10102402553,50,06260538401791,69187,New
9268395748209671,"DIMACT TABLET, CHEWABLE ORAL 125 mg",52696,سبحان دارو,10102402553,50,06260538411950,69187,
4399298367782336,EPTOIN SUSPENSION ORAL 30 mg/5mL 200 mL,52698,دارو بهداشت درنا,14007371440,1,06269517600064,70905,
5369284333969795,ELLA TABLET ORAL 30 mg,52699,خدمات دارویی رضوی,10380026657,1,08699514094302,69044,
6441380484761127,IBRONAB TABLET ORAL 140 mg,52700,شیمیائی و داروئی باران,10101599815,30,06262644200442,73236,
3423843048430075,BRUCA TABLET ORAL 140 mg,52700,زیست تخمیر,10320170851,90,06262589500782,72681,
4536560840800532,IBRUTINIB TABLET ORAL 140 mg,52700,زیست تخمیر,10320170851,90,06262589500713,71296,
1428083538998835,"VARIO COLD POWDER, FOR SOLUTION ORAL 500 mg/10 mg/4 mg",52701,تحقیقاتی و تولیدی واریان فارمد,10104021070,9,06261964000404,69585,
9352462373982019,ETHANOL SOLUTION NOT APPLICABLE 96% 5 L,52703,خمیرمایه و الکل رازی,10860878540,1,06261307000276,60395,
1888082858431658,ETHANOL SOLUTION NOT APPLICABLE 70% 2.5 L,52704,خمیرمایه و الکل رازی,10860878540,1,06261307000252,60394,
5995108528126192,ETHANOL SOLUTION NOT APPLICABLE 70% 2.5 L,52704,تولیدی الکل و مواد غذایی ویسیان خرم آباد,10861269525,1,06260891300113,60394,
8524056152914996,MAXSAID SOLUTION TOPICAL 2% 60 mL,52705,کیش مدیفارم,10861529740,1,06260509302188,69586,
8288483936201907,DICLOFENAC SODIUM SOLUTION TOPICAL 2% 60 mL,52705,هیواد دارو ایرانیان,14008571394,1,06260167400066,69166,
9797321171844824,"ACTEMRA INJECTION, SOLUTION PARENTERAL 162 mg/0.9mL",52706,رایان دارو ایرانیان,10320461935,4,08699505952840,72710,
8352077420622687,"ACTEMRA INJECTION, SOLUTION PARENTERAL 162 mg/0.9mL",52706,رایان دارو ایرانیان,10320461935,4,08699505952840,72710,
1378189615371723,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,کارخانجات دارو پخش,10101823437,1,06260132438391,69168,
4065793691434113,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,زیست اروند فارمد,10860384628,1,06262849300923,69168,
6174064841663134,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,اکتوورکو,10100594148,1,06260574302557,69168,
3641345160994790,"REMDESIVIR-ND INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,نانو دارو پژوهان پردیس,10320604437,1,06262824900261,70923,
6884588899247108,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,داروسازی سبحان انکولوژی,10102350203,1,06260607801033,69168,
7092688248989561,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,روناک,10102401208,1,06260624101901,69168,
7862644757921093,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,رویان دارو,10480096022,1,06260595302482,69168,
1607220369467736,"REMDESIVIR INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,یارا طب خاورمیانه,10103242005,1,18904187883892,69168,
2337449967795108,"REMDESIVIR KDF INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,کار دارو فرآیند,14006414808,1,06260031100023,69168,
2098860651372370,"EXIRAL INJECTION, SOLUTION PARENTERAL 5 mg/1mL 20 mL",52707,داروسازی اکسیر,10100999659,1,06260153020230,62426,
