IRC,ATCCode,FullEnBrandName,LicenseOwnerName,LicenseOwnerNationalCode,ErxCode,PackageCount,GTIN,ACTION
7486780815602654,,SAMANIK CURCUMIN CAPSULE ORAL,سما نیک سلامت گستر,14006197179,94392,60,6269552300288,Old
7967743731520682,,EURHO VITAL EVENING PRIMROSE OIL CAPSULE ORAL,حکیمان طب کار,10103321356,94393,30,6260661803059,Old
4144125921627890,,NUTRASEN ROYALL JELLY CAPSULE ORAL,فارمد النا مهر پارسیان,14010144237,94394,30,6260000635884,Old
9458297026741902,,COLPERSAN SOFTGEL ORAL,داروسازان سانا فارمد,14008522276,94395,40,6260000597526,Old
7991967038464374,,VEREGEN 10% OINTMENT TOPICAL 15 g,دیار دارو تهران,14004355318,94396,1,4150163203049,Old
5637353452231582,,AFROKING CAPSULE ORAL,مزد یسنا سام نوش دارو,10380588016,94397,30,6262871700388,Old
7300710521725205,,COLOSTRUM TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94398,60,6260000565020,Old
7590854991859056,,COLOSTRUM TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94398,30,6260000565099,Old
2585075558641066,,MILESTONE SYRUP ORAL 120 mL,کیمیا اثر سلامت,14006619142,94399,1,6261015500266,Old
9008916724440052,,CALENDULA PLUS OINTMENT TOPICAL 40 g,مجتمع صنایع دینه ایران,10100825302,94400,1,6260154700841,Old
9063149157669019,,TRIBULUS FARABI TABARESTAN CAPSULE ORAL,داروسازی فارابی طبرستان,10760120579,94401,60,6260233800059,Old
6227403787802836,,PHYTABOOST TABLET ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94402,30,6260503202422,Old
1389764789496504,,PHYTABOOST TABLET ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94402,30,6260503202071,Old
2264081320924768,,PHYTABOOST TABLET ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94402,30,6260503201821,New
3861648780429867,,GINKGO FARABI TABARESTAN TABLET ORAL,داروسازی فارابی طبرستان,10760120579,94403,30,6260000207708,Old
3653366947540310,,KARCHAK OIL ORAL 30 mL,مجتمع صنایع دینه ایران,10100825302,94404,1,6260154700834,Old
5188634152582498,,FIBROGOL POWDER ORAL 10 g STRAWBERRY,گل دارو,10100931371,94406,7,6260232302288,Old
6447479855006666,,FIBROGOL POWDER ORAL 10 g BANANA,گل دارو,10100931371,94407,7,6260232302271,Old
9673449014678295,,FIBROGOL POWDER ORAL 10 g ORANGE,گل دارو,10100931371,94408,7,6260232302295,Old
9613145179330914,,VITAWELL BONE COMPLEX TABLET ORAL,مهبان دارو,10861333347,94409,30,6260623801451,Old
9635036557547095,,TEB BLACK GOLD TEB EXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94410,30,6260000565068,Old
9127916384381113,,TEB BLACK GOLD TEB EXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94410,60,6260000565037,Old
1298340859784117,,TEB HEALTHPERIDIN TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94411,30,6260000565082,Old
4488168158892636,,TEB HEALTHPERIDIN TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94411,60,6260000565006,Old
7292936491806007,,BILINOID DROPS ORAL 15 mL,دارویی دانشگر زولنگ رسپینا,14005735037,94412,1,6263883900186,Old
8482777874164663,,ZOL DENTOGENOL GEL ORODENTAL 8 g,دارویی دانشگر زولنگ رسپینا,14005735037,94413,1,6263883900223,Old
9946033446516312,,BEHROTARA GRANULE ORAL 5 g,مه داروی طوبی نظرآباد,10184003543,94414,10,6260577600407,Old
2192658976870050,,EURHO VITAL GUTE NACHT CAPSULE ORAL,حکیمان طب کار,10103321356,94415,60,6260661802700,Old
3573205884373324,,PROCIDA CAPSULE ORAL,ویرا زیست دارو,14009230790,94416,30,6260001143005,Old
9756789766967212,,SIDPILES DS TABLET ORAL,ویرا لیان گروه,10320301965,94417,60,6265019200283,Old
6447654450182977,,HI GOINT CAPSULE ORAL,دارو سلامت فارمد,10320475990,94418,30,6262889401406,Old
8655048352839037,,ISOMAX TABLET ORAL,ویتااریا,10102470023,94419,30,6260966901559,Old
8815500150095601,,LICORICE NAHAL SABZ SALAMAT SUSPENSION ORAL 125 mL,نهال سبز سلامت,14003889267,94420,1,6263816200062,Old
8609687953017504,,COLOSTRUM STICK POWDER ORAL 1.35 g,نوریا درمان پاسارگاد,14004691043,94421,14,6269123500291,Old
9495796923436862,,SIAHDANEH DAYAGEN ARYANA SPRAY NASAL 30 mL,دایا ژن آریانا,14009749208,94422,1,6260000291554,Old
1881728978975072,,STONE FIGHT CAPSULE ORAL,ایده دارو طب,10103574320,94423,30,6263429000462,Old
9670079969649549,,TEB CURCUNEM TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94424,30,6260000565051,Old
2359051876127496,,TEB CURCUNEM TEBEXIR CAPSULE ORAL,طب اکسیر بارمان,14009525255,94424,60,6260000565044,Old
3139052210298342,,THYMEX PLUS SYRUP ORAL 120 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94425,1,6260503202170,Old
5905188496803565,,THYMEX PLUS SYRUP ORAL 120 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94425,1,6260503202187,Old
4990298110112907,,PAINQUIT FILM COATED TABLET ORAL,ویرا لیان گروه,10320301965,94426,60,6265019200290,Old
9598545348018536,,GAZANEH IRAN DAROUK DROPS ORAL 60 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94427,1,6260503202101,Old
5129070457624957,,HEPASID FILM COATED TABLET ORAL,ویرا لیان گروه,10320301965,94428,60,6265019200191,Old
2115251351654356,,PEDIABEST SLEEP SYRUP ORAL 150 mL,کیان سلامت پایدار,14007792957,94429,1,6269659600403,Old
6641916940748973,,VIVATUNE JOINATONE TABLET ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94430,30,6263868501605,Old
1782524695755424,,VIVATUNE JOINATONE TABLET ORAL,فاریاب دارو,10103755116,94430,30,,Old
2961612827319688,,VIVATUNE CINNAMON PLUS CAPSULE ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94431,60,6263868501612,Old
9532569254863544,,REFLUX OFF SYRUP ORAL 120 mL,باریج اسانس,10260162555,94432,1,6260084702779,Old
2899470229767575,,VIVATUNE VIPROST SOFTGEL ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94433,30,6263868501636,Old
6901853948613108,,VIVA TUNE ANTIOXIDANT SOFTGEL ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94434,30,6263868501599,Old
3065038480963595,,HESPERIDIN CAPSULE ORAL,خدمات بازرگانی و تولید سلمی دارو,10102881540,94435,30,6261428800113,Old
6332493689845788,,HESPERIDIN CAPSULE ORAL,خدمات بازرگانی و تولید سلمی دارو,10102881540,94435,60,6261428800090,Old
3535460416060908,,UROMAX DIRECT POWDER ORAL 1.5 g,درمان یاب دارو,10103792295,94436,20,6260595804382,Old
1723137989223434,,UROMAX DIRECT POWDER ORAL 1.5 g,درمان یاب دارو,10103792295,94436,20,6260595802647,New
4398357781999724,,HERBAL VAGEX SUPPOSITORY VAGINAL,مفید بهساز دارو التیام,14008347072,94437,6,6269736700170,Old
7251714812208528,,UROSTOQUIT FORT TABLET ORAL,ویرا لیان گروه,10320301965,94438,60,6265019200207,Old
7724019019287996,,PROVIRA CAPSULE ORAL,دارو سازی طب مفید نیکان,14006093316,94439,30,6263912701357,Old
8387292833114193,,CALANDUKIM CREAM TOPICAL 15 g,داروسازی کیمیاگر طوس,10380268757,94440,1,6260654503041,Old
9442730651472740,,CILGERRAN DECENT LIVER SOFTGEL ORAL,دارو سازی دانش پیشگان آرام دارو,14009001795,94441,60,6262568900039,Old
2665411280118552,,HEXACOSAMINE TABLET ORAL,دارو پژوهان فرهیخته,14007980438,94442,60,6269724600062,Old
5651605971964601,,HEXACOSAMINE TABLET ORAL,دارو پژوهان فرهیخته,14007980438,94442,90,6269724600079,Old
4311665540084481,,MIGRA-DIN TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,94443,30,6260154700667,Old
9248813768610439,,DAYONIX ENERGY SOLUTION ORAL 10 mL,امید دارو سلامت,10103930149,94444,10,6261858803487,Old
3511991289099601,,PALMATUM MAHDAROU DROPS OROMUCOSAL 10 mL,مه داروی طوبی نظرآباد,10184003543,94445,1,6260577614015,Old
1727013244160427,,DAYONIX ENERKIDS SYRUP ORAL 150 mL,امید دارو سلامت,10103930149,94446,1,6261858803708,Old
2282617553750289,,CARDOBEST CAPSULE ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94447,30,6260503202033,Old
3294285495160615,,CYSTONE FILM COATED TABLET ORAL,اهران تجارت,10101452926,94448,60,6260762000982,Old
6572640161339882,,CYSTONE FILM COATED TABLET ORAL,اهران تجارت,10101452926,94448,60,6260762000913,Old
4525731140725344,,DAYAN R.GEL GEL TOPICAL 100 g,دایان طب اکسیر,14004895356,94449,1,6263051500378,Old
6568872134495746,,VITSKY GINSO FILM COATED TABLET ORAL,نوژن فارمد کاسپین,14008398290,94450,30,6269819500345,Old
7013938689464866,,DAYONIX LIVEREX CAPSULE ORAL,امید دارو سلامت,10103930149,94451,30,6261858803265,Old
5459382957975155,,DEVILTEFIN FILM COATED TABLET ORAL,آیریا نیک,10101311063,94452,20,6260637001809,Old
6576860948456487,,LINOLIFE CAPSULE ORAL,توسعه آلفا,10102708923,94453,60,6260592200064,Old
5182941984598547,,RECTOFID SUPPOSITORY RECTAL,مفید بهساز دارو التیام,14008347072,94454,10,6269736700149,Old
2078947125258444,,SPIROYAL TABLET ORAL,صنایع غذایی ماستر فوده,10320517860,94455,90,6264961906724,Old
9397541454605211,,SPIROYAL TABLET ORAL,صنایع غذایی ماستر فوده,10320517860,94455,60,6264961906731,Old
7359269387568375,,REJUDERM CREAM TPOICAL 55 g,توسعه آلفا,10102708923,94456,1,6260592200040,Old
8449008469346358,,NIBY AGE CAPSULE ORAL,پیک دارو توسعه,14006835350,94457,30,6260001111622,Old
9342438943600096,,NIBY PAUSE CAPSULE ORAL,پیک دارو توسعه,14006835350,94458,30,6260001111615,Old
4604632669726514,,VITAGNUS TABLET ORAL,پور سینا,10100471534,94459,100,6260161001436,Old
6123170334304810,,SEPID TEB URINAID CAPSULE ORAL,بین المللی سپید طب نیا,10103582017,94460,60,6262657601090,Old
2403878249498523,,APOPHYT CAPSULE ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94461,60,6260503202156,Old
9008576673849189,,OLEA MAHDARO DROPS OTIC 10 mL,مه داروی طوبی نظرآباد,10184003543,94462,1,6260577614213,Old
4566888327372040,,KABEDAN BARGE TALAEIE EILIA CAPSULE ORAL,برگ طلایی ایلیا,14009106475,94463,30,6260000681126,Old
7741064418294237,,REDOFLU RDA SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,94464,1,6262350900148,Old
6828567278963052,,REDOFLU RDA SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,94464,1,6262350900100,Old
9078669655105982,,MORINGA SINAFARAVAR TABLET ORAL,دارو سازی سینا فرآور اسپادانا,10260596961,94465,60,6262292001521,Old
1459558025708418,,MOONEME TABLET ORAL,اکسیر آفرین آریا,14009458008,94466,20,6261112600173,Old
1548031376310169,,NIBY NEURIVA CAPSULE ORAL,پیک دارو توسعه,14006835350,94467,30,6260001111639,Old
5726321582807432,,MOVESTART CAPSULE ORAL,طبیب داروی کاشان,14009006162,94468,60,6265248100125,Old
4028195637684938,,LIBO-LADY POWDER ORAL 3 g,الحاوی,10100428084,94469,30,6260171300482,Old
7692704062668944,,ECHINASA CAPSULE ORAL,متین آسا فارمد,14006467725,94470,60,6263776400724,Old
4532150542268444,,INOXANT SYRUP ORAL 120 mL,نو آوری زیستی گویا,10103280721,94471,1,6267448900833,Old
8466470824096417,,LACTOVAG TABLET VAGINAL,زیست تخمیر,10320170851,94472,14,6262589500676,Old
4448271299751085,,VIVA TUNE ARTHROSOY CAPSULE ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94473,30,6268327925527,Old
8907750422803707,,EXALT MAX CAPSULE ORAL,سوبا داروی ترنج,14008442891,94474,60,6265670700085,Old
2269985531003696,,DIGESTIVE AID FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94475,30,6260595804054,Old
7678665839365569,,DIGESTIVE AID FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94475,60,6260595804047,Old
1495094821104277,,DIGESTIVE AID FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94475,60,6260595803682,Old
9481861876013232,,DIGESTIVE AID FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94475,30,6260595803699,Old
2963035635116815,,COUGH CUT SYRUP ORAL 120 mL,مفید بهساز دارو التیام,14008347072,94476,1,6269736700231,Old
2426244129493944,,LACTOFID CAPSULE ORAL,مفید بهساز دارو التیام,14008347072,94477,30,6269736700255,Old
3470562870786659,,TAMLACT KIDS POWDER ORAL 2 g,پاک سلامت تامین,10320863820,94478,15,6269941500138,Old
6972169828591178,,ANJIR DAYAGEN ARYANA SYRUP ORAL 120 mL,دایا ژن آریانا,14009749208,94479,1,6260000291523,Old
1780944636541713,,DR.AHURA WOMEN'S HEALTHY CAPSULE ORAL,اهورا دارو,10530260001,94480,60,6260631601623,Old
2518745619355071,,ANAREGEN ZIST EXIR DR SAM CAPSULE ORAL,زیست اکسیر فارمد,14006859956,94481,30,6267949000377,Old
8265646817714535,,ANAREGEN ZIST EXIR DR SAM CAPSULE ORAL,زیست اکسیر فارمد,14006859956,94481,30,6267949000384,Old
5067004824056028,,HERBAL OMEGA 3 BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,94482,30,6260084700034,Old
1551107230487306,,HERBAL OMEGA 3 BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,94482,30,6260084701383,Old
5503937611584114,,ALTO LIFE CAPSULE ORAL,فاران فارمد,14004379515,94483,30,6265628200285,Old
8359981695058617,,SOLOVITA HYDROMUCIL POWDER ORAL 6 g LEMON,نویا ویژن آریان,14005712375,94484,7,6269040400285,Old
1490357038964366,,VIVA TUNE IMUCAP CAPSULE ORAL,داروسازی پورا طب گستر ایرانیان,14005394627,94485,30,6263868511215,Old
8494552666333376,,EUCALYPTUS BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,94486,30,6260084702755,Old
8755834748242300,,DENTAFID GEL ORODENTAL 10 g,مفید بهساز دارو التیام,14008347072,94487,1,6269736700262,Old
5488103943630594,,SOLOVITA HYDROMUCIL POWDER ORAL 6 g MANGO,نویا ویژن آریان,14005712375,94488,7,6269040400292,Old
5082158445980077,,STONSTOP M.S.N SYRUP ORAL 120 mL,مزدیسنا سام نوش دارو,10380588016,94489,1,6262871700401,Old
5893467747049714,,STONSTOP M.S.N SYRUP ORAL 120 mL,مزد یسنا سام نوش دارو,10380588016,94489,1,6262871700401,New
9960602147256126,,ROLAX MAX TABLET ORAL,گیاهان قائم دارو,10860972712,94490,30,6260582500686,Old
2450261064033873,,VITAMORE LYCOPENE SOFTGEL ORAL,نوریا درمان پاسارگاد,14004691043,94491,30,6269123500000,Old
4084217594408446,,HEDERA-COUGH BIOFED SYRUP ORAL 120 mL,داروسازی آرمان دارو خراسان,14005924015,94492,1,6269361100499,Old
8785454923150577,,OCTA HERBAL SLIPPERY ELM CAPSULE ORAL,داروسازی فاران شیمی,10820019485,94493,60,6265030101828,Old
1668818557205615,,CARDIO FLAXIVE SOFTGEL ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94494,60,6260503202118,Old
5926756526022621,,SOLOVITA HYDROMUCIL POWDER ORAL 6 g GREEN APPLE,نویا ویژن آریان,14005712375,94495,7,6269040400278,Old
8686145090954760,,SOLOVITA HYDROMUCIL ZERO POWDER ORAL 6 g CHERRY,نویا ویژن آریان,14005712375,94496,7,6269040400261,Old
4866054342040383,,DENTOHEAL GEL ORODENTAL 25 g,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94497,1,6260503201531,Old
7491897399478691,,BALTHYMBER SYRUP ORAL 120 mL,کیمیا دارو سپهر,10100472797,94498,1,6260728800359,Old
3382000119603711,,DR.AHURA BURNER TABLET ORAL,اهورا دارو,10530260001,94499,60,6260631601616,Old
4135662279982710,,DELETOX EFFERVESCENT TABLET ORAL,مانا دارو پارت,14010440397,94500,20,6260000501738,Old
9025774398427756,,DR.AHURA HEMOTREAT OINTMENT TOPICAL 50 g,اهورا دارو,10530260001,94501,1,6260631601319,Old
8016286781212635,,MUSYLIUM POWDER ORAL 6 g LEMON,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94503,7,6260503202057,Old
1299730682315905,,PELARCOUGH SYRUP ORAL 120 mL,رز فارمد پارسیان,14008797450,94504,1,6261232600114,Old
4214132487206275,,OKRA NOAVARI DAROUI IRMAN ARVAND CAPSULE ORAL,نوآوری دارویی ایرمان اروند,14009712970,94505,30,6260141200057,Old
6089369669363451,,BRONCHONATURE ZB SYRUP ORAL 120 mL,دارویی زرد بند,10861684637,94506,1,6260455200989,Old
7876042073986593,,CALODERMA OINTMENT TOPICAL 15 g,رز فارمد پارسیان,14008797450,94507,1,6261232600145,Old
8477807472042039,,CALODERMA OINTMENT TOPICAL 30 g,رز فارمد پارسیان,14008797450,94508,1,6261232600138,Old
6002726431774279,,NETTDICA SOLUTION ORAL 120 mL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,94509,1,6260608201504,Old
1684525392254582,,ANAHEAL TABLET ORAL,سلامت پرمون امین,10103809610,94510,60,6262617100281,Old
5977295434200648,,RELAXAM BARIJ CAPSULE ORAL,باریج اسانس,10260162555,94511,30,6260084702724,Old
7011271475010148,,MEGA OMEGA CAPSULE ORAL,باریج اسانس,10260162555,94512,30,6260084702632,Old
7703879345057743,,KIDIGUARD POWDER ORAL 1 g,زیست تخمیر,10320170851,94513,15,6262589500768,Old
2981439612756092,,MIGRALESS CAPSULE ORAL,تکین پارس فارمد,14010203764,94514,30,6260000544124,Old
9034315020713709,,ZAVICLEDINE CAPSULE ORAL,داروسازی زهراوی,10102328820,94515,30,6260155901261,Old
5983539550298045,,ORS PROBIOTIC POWDER ORAL 5 g,توسعه تجارت قطره حیات,14004563138,94516,10,6263389700983,Old
4226055883214060,,BAMIZINE TABLET ORAL,هوراد علم آذین,14007419067,94517,60,6260000614216,Old
6819137333167280,,BAMIZINE TABLET ORAL,هوراد علم آذین,14007419067,94517,60,6260000614209,Old
7002599856761486,,PHYTOMED IMMUNOMED ZB CAPSULE ORAL,دارویی زرد بند,10861684637,94518,30,6260455201009,Old
6966672556567296,,PHYTOMED WELLAFEMME CAPSULE ORAL,دارویی زرد بند,10861684637,94519,30,6260455200996,Old
2203090652343257,,ALPHA MAN CAPSULE ORAL,کیان فارمد پارسیان,14006691268,94520,30,6269651800016,Old
7365262155801087,,ALOVIT SYRUP ORAL 140 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94521,1,6260503202040,Old
7584474187642720,,LACTOFERRIN VISION DAROU FARMED SPRAY NASAL 20 mL,ویژن دارو فارمد,14005300943,94522,1,6260000263704,Old
8629274556162907,,PROPOLIS KEROYA DROPS ORAL 20 mL,باد رنگ طب کوهستان,14007644225,94523,1,6269964000004,Old
5353484299397896,,SINA FARAVAR ZANJEBIL TABLET ORAL,دارو سازی سینا فرآور اسپادانا,10260596961,94524,30,6262292001514,Old
5379538451784639,,TAM-LACT ADULT PLUS CAPSULE ORAL,پاک سلامت تامین,10320863820,94525,30,6269941500008,Old
9728484625650316,,LAX AID-SINA TABLET ORAL,دارو سازی سینا فرآور اسپادانا,10260596961,94526,30,6262292001507,Old
5632890484762549,,PYLORICIN CAPSULE ORAL,باریج اسانس,10260162555,94527,28,6260084702670,Old
2951402532922158,,CELER-X FORTE FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94528,30,6260595803804,Old
3218478074516355,,DENTALIAN OINTMENT TOPICAL 5 g,آوای لیان داروی پارس,14004269134,94529,1,6269962500001,Old
8114775957219831,,IMMUFORTIS SOLUTION ORAL 120 mL,مانا دارو پارت,14010440397,94530,1,6260000501721,Old
3369804192363399,,GABYS SUSPENSION ORAL 200 mL,البرز دارو,10861412626,94531,1,6260152400309,Old
4898641655096898,,PROSTANOVA CAPSULE ORAL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94532,60,6260503202064,Old
1975329673228339,,AMEREAST AVOSTEOS CAPSULE ORAL,رویان دارو,10480096022,94533,15,6260595302727,Old
7826485196138758,,AMEREAST AVOSTEOS CAPSULE ORAL,رویان دارو,10480096022,94533,60,6260595302734,Old
8380232024433869,,SINA LIV CAPSULE ORAL,اکسیر نانو سینا,10103994515,94534,30,6262078900161,Old
6380849426070226,,PERFORMANCE EDGE BACOPA CAPSULE ORAL,کیان طب پاسارگاد,10103186452,94535,60,6265194201952,Old
7054178711661960,,PERFORMANCE EDGE BACOPA CAPSULE ORAL,کیان طب پاسارگاد,10103186452,94535,60,6265194202027,Old
9497402546509655,,SHOKU NATURALAX POWDER ORAL 5 g,شکوه اکسیر هیرکان,14008057916,94536,7,6260000279026,Old
1900544142477687,,HIMPLASIA TABLET ORAL,فرنوش داروطب,10102481510,94537,1,6260683600124,Update
5894778661830899,,HIMPLASIA TABLET ORAL,فرنوش داروطب,10102481510,94537,60,6260683600520,Old
5465640642873348,,HIMPLASIA TABLET ORAL,فرنوش داروطب,10102481510,94537,60,6260683600797,New
7227207716700327,,SAMANIK ALGACID SUSPENSIOM ORAL 120 mL,سما نیک سلامت گستر,14006197179,94538,1,6269552300257,Old
1635102675196804,,SAMANIK ALGACID SUSPENSIOM ORAL 120 mL,سما نیک سلامت گستر,14006197179,94538,1,6269552300165,New
5775899656882720,,ENERGE-X FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94539,60,6260595803675,Old
2171972031935158,,ENERGE-X FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94539,30,6260595803491,Old
4039080132485428,,ENERGE-X FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94539,60,6260595803484,Old
1755518798780288,,ENERGE-X FILM COATED TABLET ORAL,درمان یاب دارو,10103792295,94539,30,6260595803729,Old
3349777928244966,,Z-PAIN GEL TOPICAL 100 g,سبزدارو اسپادانا,10860034310,94540,1,6262516400345,Old
8863588012689426,,PINAHEAL CAPSULE ORAL,آمیتیس نیک دارو,14007978158,94541,30,6260050700099,Old
7220290255280134,,MALAGIN SYRUP ORAL 120 mL,ایده دارو طب,10103574320,94543,1,6263429000035,Old
8864296728145644,,HERBAJOINT OINTMENT TOPICAL 75 g,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,94544,1,6260503202002,Old
6349919685965783,,BIOLEVURE FILM COATED TABLET ORAL,فرا دارو فن آور مهر,14005804900,94545,60,6269366900292,Old
6053353118462013,,LIV.52 DS TABLET ORAL,اهران تجارت,10101452926,94546,90,6260762000906,Old
1391419586332967,,KARCHAK HANNAN OIL ORAL 40 g LEMON,داروسازی حنان بروجن,10340034900,94547,1,6260597600142,Old
9054719326001349,,KARCHAK HANNAN OIL ORAL 40 g,داروسازی حنان بروجن,10340034900,94548,1,6260597600050,Old
1645305560916739,,FOLIDO MATIN ASA PHARMED CAPSULE ORAL,متین آسا فارمد,14006467725,94549,60,6263776400489,Old
6165722658963591,,HYGROW CAPSULE ORAL,نوتریکا آریا فارمد,14009383360,94550,60,6260000239402,Old
9019573130217574,,NRG4 EFFERVESCENT TABLET ORAL,التیام اکسیر فارمد,14009640009,94551,20,6267920700746,Old
4777157430998135,,VITAWELL MAHBAFIT TABLET ORAL,مهبان دارو,10861333347,94552,30,6260623801376,Old
2656285790635000,,PSYLLIUM AREF DARU GHAEM POWDER ORAL 7 g,عارف دارو قائم,10840112019,94553,10,6264087600193,Old
6779648252803740,,MAVITON CAPSULE ORAL,کی دارو فناوری سلامت,10320779390,94554,60,6263337200299,Old
2734015147618510,,COLD BIO FIGHT FILM COATED TABLET ORAL,دایا ژن فارمد,14008615549,94555,15,6269820700383,Old
8184065660323976,,PACTOL COUGH KIDS SYRUP ORAL 150 mL,ایمن داروی سبز,10530115254,94556,1,6267602100048,Old
2163991012336079,,LIBIDO BOOSTER FILM-COATED TABLET ORAL,دایا ژن فارمد,14008615549,94557,15,6269820700413,Old
9775315636393276,,LIBIDO BOOSTER FILM-COATED TABLET ORAL,دایا ژن فارمد,14008615549,94557,30,6269820701083,Old
4170158180189657,,LIBIDO BOOSTER FILM-COATED TABLET ORAL,دایا ژن فارمد,14008615549,94557,30,6269820700833,Old
6062146487974222,,AHURA COLD SYRUP ORAL 200 mL,اهورا دارو,10530260001,94558,1,6260631600329,Old
6386502033930590,,HEALTHIMIN EVENING PRIMROSE SOFTGEL ORAL,داروئی ارایشی وبهداشتی مینو,10102344008,94559,60,6260764901058,Old
8489753773006113,,CAPOWER BREWER’S YEAST TABLET ORAL,ساج پاد دارو,10320616150,94560,30,6263348700153,Old
8655956399092748,,NOTUSSIN SUSPENTION ORAL 120 mL,کارخانجات دارو پخش,10101823437,94561,1,6260132438926,Old
1722267359506789,,DR.AHURA IVY LEAF SYRUP ORAL 120 mL,اهورا دارو,10530260001,94562,1,6260631601630,Old
5636114567994605,,RED YEAST RICE STP.PHARMA CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,94564,30,6262794600000,Old
2288906830481557,,DINEH M.T.Z POWDER TOPICAL 100 g,مجتمع صنایع دینه ایران,10100825302,94565,1,6260154700797,Old
3896474460302690,,SINA CURCUMIN CAPSULE ORAL,اکسیر نانو سینا,10103994515,94566,50,6262078900154,Old
4101134233720533,,SINA CURCUMIN CAPSULE ORAL,اکسیر نانو سینا,10103994515,94566,30,6262078900130,New
1643774321778026,,BRONCHOYAS SYRUP ORAL 120 mL,آیلار طب یاس,14005904185,94567,1,6261211700170,Old
6207938214260727,,BRONCHOYAS SYRUP ORAL 120 mL,آیلار طب یاس,14005904185,94567,1,6261211700064,Old
1756205820690922,,XTEND NEUROLEX TABLET ORAL,بین المللی امید پارسینا دماوند,10103720823,94568,30,6263067300009,Old
2882741455402121,,HONEY YAS SYRUP ORAL 120 mL,آیلار طب یاس,14005904185,94569,1,6261211700071,Old
4618286826268608,,HONEY YAS SYRUP ORAL 120 mL,آیلار طب یاس,14005904185,94569,1,6261211700187,Old
6562608534845242,,PIPERIX SOFTGEL ORAL,دارو سازی تهران دارو,10100254685,94570,20,6260153910500,Old
9682399170427213,,REMILUTOS OINTMENT TOPICAL 30 g,زیست اروند فارمد,10860384628,94571,1,6262849301241,Old
1019253914623792,,LOVGEL GEL VAGINAL 45 g,طبیب داروی کاشان,14009006162,94572,1,6265248100002,Old
4935982544765546,,FITOHOT CAPSULE ORAL,طبیب داروی کاشان,14009006162,94573,30,6265248100118,Old
9133747087177111,,FITOHOT CAPSULE ORAL,طبیب داروی کاشان,14009006162,94573,120,6265248100071,New
6475486812406688,,SAMANIK CINNAMON CHROM CAPSULE ORAL,سما نیک سلامت گستر,14006197179,94574,60,6269552300141,Old
7788130914149583,,LASERENE CAPSULE ORAL,تکین پارس فارمد,14010203764,94575,40,6260000544100,Old
9820127952276870,,LITIAX DROPS ORAL 30 mL,طبیب داروی کاشان,14009006162,94576,1,6265248100088,Old
7573748236991769,,KIDS CALM BEHAVIOUR POWDER ORAL 75 g,اکسیر طب پرنیان,14006568872,94577,1,6269541900758,Old
8279164884253070,,LADREAM SOFTGEL ORAL,تکین پارس فارمد,14010203764,94578,40,6260000544117,Old
2313434556172480,,PACTOL APETITO KIDS SYRUP ORAL 150 mL,ایمن داروی سبز,10530115254,94579,1,6267602100055,Old
